Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,LAW,392,,001,Natural Resources Law,Jennifer Griffith,7,75.9,90.0,60.0,0,0,0,1,1,1,1,0,1,1,1,74.0,84.5,69.0
