Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,GEOG,121,,V01,"Geography, Environment and Globalization",Brandon Hillier;Ignacio Ochoa;Jonas Pinzon Osorio;Nicholas Benjamin Gandolfo-Lucia;Nicholas Gandolfo-Lucia;Sara Koopman;Siobhan Mcphee;Xin Zhuo Liu,71,64.647887324,12.081980197,83.0,19.0,6,4,4,6,14,20,6,6,5,0,0
