Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ARTH,338,,001,Visual Culture in the Age of Enlightenment and Revolution (1715-1830),Nicole Georgopulos,54,83.4,100.0,0.0,2,1,0,1,0,0,3,3,10,15,19,86.5,91.0,82.3
UBCV,2022,W,ARTH,339,,001,19th-Century Art and Social Space,Nicole Georgopulos,55,77.5,95.0,48.0,2,2,2,1,3,6,4,5,12,10,8,82.0,86.0,68.5
UBCV,2022,W,ARTH,539,A,001,Studies in 19th-Century Art,Nicole Georgopulos,7,84.4,94.0,74.0,0,0,0,0,0,0,1,0,4,0,2,83.0,88.5,81.5
UBCV,2023,W,ARTH,339,,001,19th-Century Art and Social Space,Nicole Georgopulos,64,77.3,97.0,56.0,0,0,2,5,3,8,8,12,12,5,9,77.0,84.0,70.0
UBCV,2023,W,ARTH,439,,001,Seminar in 18th & 19th-Century Visual Culture,Nicole Georgopulos,18,84.6,99.0,58.0,0,0,1,0,1,1,2,0,2,4,7,89.0,93.8,75.8
UBCV,2023,W,CCST,501,,001,Seminar in Contemporary Contextual Issues for Museums and Curatorial Practice,Nicole Georgopulos,10,85.5,95.0,72.0,0,0,0,0,0,0,1,1,2,4,2,86.5,88.5,83.25
