Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,LASO,309,,201,Against the Law,Katarzyna Gracz,70,91.67,100.0,56.0,0,0,1,1,0,2,0,4,4,7,51,94.5,98.0,88.25
