Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,BAEN,502,,001,Growing and Exiting a Venture,Michael Gardner,40,88.9,96.0,84.0,0,0,0,0,0,0,0,0,2,24,14,88.0,90.3,86.0
UBCV,2023,W,BAEN,502,,001,Growing and Exiting a Venture,Michael Gardner,32,90.72,97.0,86.0,0,0,0,0,0,0,0,0,0,11,21,90.0,92.25,89.0
