Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,AFST,250,A,001,Introduction to African Studies,Justice Gbolonyo;Justice Stephen Gbolonyo,64,85.640625,12.08352832,97.0,9.0,,,,,,,,7,6,17,28
UBCV,2014,W,AFST,250,A,002,Introduction to African Studies,Justice Gbolonyo;Justice Stephen Gbolonyo,59,82.76271186,16.68091929,95.0,0.0,,,,,,,,6,7,26,14
UBCV,2014,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Justice Gbolonyo;Justice Stephen Gbolonyo,21,86.42857143,5.590808784,94.0,69.0,0,0,0,0,0,,,,,11,6
UBCV,2014,W,MUSC,165,D,001,Asian Music Ensemble,Justice Gbolonyo;Justice Stephen Gbolonyo,8,93.375,2.825268635,99.0,91.0,0,0,0,0,0,0,0,0,0,0,8
UBCV,2015,W,AFST,250,A,001,Introduction to African Studies,Joash Gambarage Johannes;Joash Johannes;Justice Gbolonyo;Justice Stephen Gbolonyo,64,86.984375,7.174673683,97.0,51.0,0,,,,,,1,7,7,23,25
UBCV,2015,W,AFST,250,A,002,Introduction to African Studies,Hiba Morcos;Justice Gbolonyo;Justice Stephen Gbolonyo,58,82.586206897,10.179157382,93.0,28.0,,,,,,,6,3,12,20,12
UBCV,2015,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Curtis Andrews;Justice Gbolonyo;Justice Stephen Gbolonyo,37,82.054054054,18.139805747,94.0,0.0,,,,,,,,,8,12,11
UBCV,2015,W,MUSC,165,G,001,World Music Ensembles,Justice Gbolonyo;Justice Stephen Gbolonyo,17,92.647058824,5.011750898,99.0,82.0,0,0,0,0,0,0,0,0,,,14
UBCV,2016,W,AFST,250,A,001,Introduction to African Studies,Curtis Andrews;Justice Gbolonyo;Justice Stephen Gbolonyo,72,84.33333333,12.00469392,98.0,25.0,2,0,1,0,1,2,1,9,9,20,27
UBCV,2016,W,AFST,250,A,002,Introduction to African Studies,Joash Gambarage;Joash Gambarage Johannes;Joash Johannes;Justice Gbolonyo;Justice Stephen Gbolonyo,62,83.67741936,13.51717086,96.0,0.0,1,1,0,0,1,1,5,6,7,17,23
UBCV,2016,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Juliane Okot Bitek;Justice Gbolonyo;Justice Stephen Gbolonyo,37,82.05405405,7.317960956,95.0,63.0,0,0,0,1,0,2,4,6,10,8,6
UBCV,2016,W,MUSC,165,G,001,World Music Ensembles,Justice Gbolonyo;Justice Stephen Gbolonyo,15,91.4,5.60357029,98.0,82.0,0,0,0,0,0,0,0,0,2,3,10
UBCV,2017,W,AFST,250,A,001,Introduction to African Studies,Emily Allan;Justice Gbolonyo;Justice Stephen Gbolonyo,60,82.383333333,8.184507205,94.0,59.0,0,0,1,0,1,6,4,9,9,15,15
UBCV,2017,W,AFST,250,A,002,Introduction to African Studies,Joash Gambarage;Joash Gambarage Johannes;Joash Johannes;Justice Gbolonyo;Justice Stephen Gbolonyo;Suzanne James,69,84.231884058,8.956011664,97.0,55.0,0,0,3,0,0,2,4,6,16,16,22
UBCV,2017,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Justice Gbolonyo;Justice Stephen Gbolonyo,20,90.35,11.075221276,95.0,45.0,1,0,0,0,0,0,0,0,1,0,18
UBCV,2018,W,AFST,250,A,001,Introduction to African Studies,Joash Gambarage;Joash Johannes;Justice Gbolonyo;Justice Stephen Gbolonyo,66,81.939393939,13.180263553,97.0,22.0,2,1,0,0,1,6,2,7,13,17,17
UBCV,2018,W,AFST,250,A,002,Introduction to African Studies,Joash Gambarage;Joash Johannes;Justice Gbolonyo;Justice Stephen Gbolonyo,57,76.263157895,13.961076396,97.0,27.0,3,0,4,2,3,5,8,5,7,10,10
UBCV,2018,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Justice Gbolonyo;Justice Stephen Gbolonyo,12,89.166666667,3.325748947,93.0,85.0,0,0,0,0,0,0,0,0,0,5,7
UBCV,2018,W,MUSC,530,D,001,Topics in Ethnomusicology,Justice Gbolonyo;Justice Stephen Gbolonyo,10,87.5,4.576510073,97.0,79.0,0,0,0,0,0,0,0,1,0,7,2
UBCV,2019,W,AFST,250,A,001,Introduction to African Studies,Justice Gbolonyo;Justice Stephen Gbolonyo,42,73.214285714,12.268412174,93.0,50.0,0,2,7,3,2,4,5,4,7,3,5
UBCV,2019,W,AFST,250,A,002,Introduction to African Studies,Justice Gbolonyo;Justice Stephen Gbolonyo,41,77.170731707,10.411297803,93.0,50.0,0,2,0,3,2,2,6,6,8,7,5
UBCV,2019,W,AFST,250,A,003,Introduction to African Studies,Justice Gbolonyo;Justice Stephen Gbolonyo,43,78.209302326,8.757467941,91.0,51.0,0,1,1,0,1,4,10,6,6,11,3
UBCV,2019,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Deena Dinat;Justice Gbolonyo;Justice Stephen Gbolonyo,24,81.291666667,5.819600813,90.0,60.0,0,0,0,1,0,0,1,3,13,5,1
UBCV,2020,S,AFST,352,B,001,Perspectives in African Studies: A Social Science Approach,Deena Dinat;Justice Gbolonyo;Justice Stephen Gbolonyo,38,75.210526316,10.687598003,91.0,50.0,0,2,1,3,2,4,6,4,9,5,2
UBCV,2020,W,AFST,250,A,001,Introduction to African Studies,Joann Anokwuru;Justice Gbolonyo;Justice Stephen Gbolonyo,39,79.41025641,13.106282039,94.0,51.0,0,5,0,2,0,2,2,2,6,14,6
UBCV,2020,W,AFST,250,A,002,Introduction to African Studies,Joann Anokwuru;Justice Gbolonyo;Justice Stephen Gbolonyo,26,81.423076923,10.292416925,92.0,56.0,0,0,1,1,2,2,0,1,4,11,4
UBCV,2020,W,AFST,250,A,003,Introduction to African Studies,Joann Anokwuru;Justice Gbolonyo;Justice Stephen Gbolonyo,26,85.5,5.839520528,95.0,70.0,0,0,0,0,0,1,1,1,8,8,7
UBCV,2020,W,AFST,352,A,002,Perspectives in African Studies: A Social Science Approach,Joann Anokwuru;Justice Gbolonyo;Justice Stephen Gbolonyo,12,84.666666667,5.482755335,91.0,75.0,0,0,0,0,0,0,1,2,1,7,1
