Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2015,W,PSYC,260,,001,Experimental Psychology and Laboratory,Kalina Christoff;Kiran Soma;Nicole Jenni;Patrick Laflamme;Quentin Raffaelli;Richard Alan Rigby;Ryan Tomm;Silvain Dang,48,73.333333333,7.123032265,88.0,54.0,0,,,,,7,18,7,,,0,,,
UBCV,2015,W,PSYC,361,,001,Motivation,Catharine Winstanley;Diana Pricop;Mason Manuel Silveira;Patrick Piantadosi;Ryan Tomm,125,66.592,18.735035319,97.0,0.0,18,11,9,6,6,14,15,9,20,10,7,,,
UBCV,2016,W,PSYC,361,,001,Motivation,Catharine Winstanley;Jacqueline-Marie Ferland;Meagan Auger;Ryan Tomm,125,68.68,16.75660679,97.0,12.0,14,9,9,10,4,18,12,14,15,10,10,,,
UBCV,2017,W,PSYC,101,,002,Introduction to Biological and Cognitive Psychology,Benjamin Cheung;Ryan Tomm;Seo Am Hur;Seo Hur;Steven Barnes;Sun Nee Tan,239,71.033472803,12.693830338,95.0,19.0,14,6,15,20,33,21,30,27,33,26,14,,,
UBCV,2017,W,PSYC,462,,002,Drugs and Behavioural Neuroscience,Ryan Tomm;Stanley Bogdan Floresco,100,72.02,11.252815585,90.0,50.0,0,7,7,8,11,17,9,2,22,15,2,,,
UBCV,2018,W,PSYC,207,,004,Contemporary Topics in Biological and Cognitive Psychology,Jeremy Hosking;Ryan Tomm;Tanvi Puri,167,69.658682635,14.185845845,99.0,0.0,9,12,14,19,16,19,18,16,23,11,10,,,
UBCV,2018,W,PSYC,304,,002,Brain and Behaviour,Jeremy Hosking;Matthew Cooke;Ryan Tomm;Stanley Bogdan Floresco,168,69.904761905,14.140542679,98.0,36.0,7,20,14,13,13,16,17,16,24,11,17,,,
UBCV,2019,S,PSYC,217,,921,Research Methods,Benjamin Cheung;Calista Leung;Geoffrey Gooderham;Geoffrey Kyle Gooderham;Rachel Lee;Robert Ruddell;Ryan Tomm,109,71.100917431,10.788320978,96.0,35.0,2,2,8,10,12,20,17,13,14,4,7,,,
UBCV,2019,W,PSYC,217,,003,Research Methods,Anne Hayward;Benjamin Cheung;Courtney Bryce;Jacob Gerlofs;Ryan Tomm,94,71.882978723,11.091851492,90.0,29.0,3,4,3,7,14,11,13,8,20,8,3,,,
UBCV,2019,W,PSYC,217,,004,Research Methods,Anne Hayward;Benjamin Cheung;Courtney Bryce;Jacob Gerlofs;Ryan Tomm,96,70.541666667,11.470710221,92.0,40.0,4,4,6,15,4,15,15,8,13,11,1,,,
UBCV,2019,W,PSYC,365,,001,Cognitive Neuroscience,Maria Manaligod;Rebecca Todd;Ryan Tomm,184,84.293478261,10.214677154,100.0,51.0,0,4,3,3,5,4,12,16,25,47,65,,,
UBCV,2020,W,PSYC,207,,003,Contemporary Topics in Biological and Cognitive Psychology,Jeremy Hosking;Lucas Calderhead;Ryan Tomm,148,74.216216216,16.113770906,100.0,0.0,8,10,8,9,9,13,14,10,20,20,27,,,
UBCV,2020,W,PSYC,207,,004,Contemporary Topics in Biological and Cognitive Psychology,Jeremy Hosking;Ryan Tomm;Tristan Hynes,139,74.086330935,15.634170127,100.0,0.0,8,4,8,4,14,12,12,15,27,18,17,,,
UBCV,2021,W,PSYC,207,,003,Contemporary Topics in Biological and Cognitive Psychology,Jeremy Hosking;Ryan Tomm,144,73.659722222,16.139758143,100.0,3.0,8,7,5,7,16,16,18,16,15,14,22,,,
UBCV,2021,W,PSYC,218,,001,Analysis of Behavioural Data,Catherine Rawn;Linnan Zhou;Ryan Tomm;Todd Peter Kamensek;Zohreh Soleimani,94,71.808510638,17.257241955,96.0,7.0,8,0,5,5,7,13,10,11,18,11,6,,,
UBCV,2021,W,PSYC,218,,002,Analysis of Behavioural Data,Catherine Rawn;Linnan Zhou;Ryan Tomm;Todd Peter Kamensek;Zohreh Soleimani,94,67.287234043,17.469249382,95.0,6.0,8,4,12,9,12,5,13,7,13,6,5,,,
UBCV,2023,W,PSYC,207,,002,Contemporary Topics in Biological and Cognitive Psychology,Ryan Tomm,125,72.4,,99.0,2.0,2,9,5,11,6,10,22,18,17,9,8,74.0,82.0,64.0
