Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,S,PSYC,300,A,921,Abnormal Psychology,Brian Thomas-Peter,78,73.3,96.0,34.0,2,4,5,5,5,6,9,8,14,4,9,74.0,82.0,65.0
UBCV,2023,W,PSYC,300,A,902,Abnormal Psychology,Brian Thomas-Peter,59,70.1,93.0,17.0,5,2,1,11,3,5,5,2,18,5,2,73.0,82.0,61.5
