Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,POLI,100,,003,Introduction to Politics,Aliya Hai;Barbara Arneil;Chang Pan;Chris Erickson;Morgan Thomas,140,72.857142857,9.736508044,90.0,36.0,3,5,8,4,11,14,35,26,22,10,2
UBCV,2017,W,POLI,260,,002,Introduction to Global Politics,Aboozar Ahmadi;Blazka Felicijan;Morgan Thomas;Nazira Kozhanova;Robert Farkasch,195,73.876923077,8.603836999,86.0,22.0,3,2,5,7,12,25,36,46,42,17,0
