Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,COMM,292,,203,Management and Organizational Behaviour,Elizabeth Tourigny;Skyeblu Cutchie;Tracey Gurton,47,74.510638298,7.113588773,91.0,61.0,0,0,0,,7,7,11,8,7,,
UBCV,2015,W,COMM,292,,204,Management and Organizational Behaviour,Elizabeth Tourigny;Skyeblu Cutchie;Tracey Gurton,46,75.326086957,5.746706681,88.0,62.0,0,0,0,,,,11,13,11,,0
UBCV,2015,W,COMM,292,,207,Management and Organizational Behaviour,Elizabeth Tourigny;Skyeblu Cutchie;Tracey Gurton,49,76.244897959,5.532218558,88.0,66.0,0,0,0,0,,12,6,15,11,,0
UBCV,2015,W,COMM,292,,208,Management and Organizational Behaviour,Elizabeth Tourigny;Skyeblu Cutchie;Tracey Gurton,53,76.905660377,12.527299652,93.0,0.0,,,,,,,7,14,13,8,
