Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2020,W,BEST,202,,201,Alternative Energy Systems,Jianping Su;John Saddler;Qingshi Tu,19,86.368421053,9.190638512,96.0,63.0,0,0,0,1,0,1,0,1,4,3,9,,,
UBCV,2020,W,WOOD,491,,201,Environmental Facilities Design,Qingshi Tu;Robert Sianchuk;Yi Zheng,54,76.444444444,13.052385984,97.0,44.0,1,3,6,0,1,4,5,8,10,7,9,,,
UBCV,2021,W,BEST,202,,201,Alternative Energy Systems,Bidhan Roy;John Saddler;Qingshi Tu,32,88.15625,6.471323218,100.0,73.0,0,0,0,0,0,0,1,2,6,10,13,,,
UBCV,2021,W,WOOD,491,,201,Environmental Facilities Design,Jinlu Gan;Qingshi Tu,28,91.035714286,4.26425403,96.0,81.0,0,0,0,0,0,0,0,0,3,6,19,,,
UBCV,2021,W,BEST,202,,201,Alternative Energy Systems,John Saddler;Qingshi Tu,32,88.2,,100.0,73.0,,,,,,,,,6,10,13,88.0,92.5,84.0
UBCV,2021,W,WOOD,491,,201,Environmental Facilities Design,Qingshi Tu,28,91.0,,96.0,81.0,,,,,,,,,,6,19,92.0,95.0,87.8
UBCV,2022,W,BEST,402,,101,Industrial Ecology,Qingshi Tu,13,84.8,,93.0,72.0,0,0,0,0,0,0,2,0,2,6,3,85.0,88.0,83.0
UBCV,2022,W,WOOD,491,,201,Environmental Facilities Design,Qingshi Tu,56,87.8,,96.0,51.0,0,1,0,0,0,1,0,5,4,17,28,89.5,92.0,85.8
UBCV,2023,W,BEST,202,,201,Alternative Energy Systems,Qingshi Tu,58,90.72,,100.0,43.0,1,0,0,0,0,1,1,0,4,13,37,93.0,96.0,87.0
UBCV,2023,W,BEST,402,,101,Industrial Ecology,Qingshi Tu,24,86.71,,92.0,74.0,0,0,0,0,0,0,1,2,3,9,9,88.0,90.25,84.75
