Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,ANTH,205,,001,The Anthropology of Insurrections and Revolution,Gaston Gordillo;Hilal Esranur Kina;Hilal Kina,65,76.107692308,12.599755797,94.0,5.0,2,1,1,1,1,3,13,11,24,7,1
UBCV,2018,W,ANTH,213,,001,"Sex, Gender, and Culture",Carole Blackburn;Hilal Esranur Kina;Hilal Kina,100,77.35,11.170284353,96.0,35.0,3,0,2,6,5,8,13,7,29,19,8
UBCV,2018,W,ANTH,540,C,200,Advanced Seminar,Gaston Gordillo;Hilal Esranur Kina;Hilal Kina,7,90.285714286,2.138089935,94.0,88.0,0,0,0,0,0,0,0,0,0,2,5
