Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,KIN,341,,L2A,Instructional Strategies for Including Persons with Disabilities in Physical Activity,Jasmin Ma;Megan Kiley;Nikol Grishin,91,85.571428571,4.998094875,94.0,67.0,0,0,0,0,1,0,2,7,23,39,19
