Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,PSYC,218,,003,Analysis of Behavioural Data,Lia Kendall;Lia Noelle Kendall;Linda Scratchley;Mana Ehlers;William Kendall,94,66.95744681,11.8257191,90.0,39.0,8,6,10,8,9,20,9,9,9,,
UBCV,2015,W,PSYC,217,,003,Research Methods,Eleni Nasiopoulos;Enda Tan;Lia Kendall;Mana Ehlers;Robert Whitwell,88,69.534090909,7.536804505,91.0,50.0,0,,2,15,15,17,18,11,,,
UBCV,2015,W,PSYC,217,,004,Research Methods,Eleni Nasiopoulos;Enda Tan;Kristan Marchak;Lia Kendall;Mana Ehlers,89,67.876404494,12.778551121,89.0,0.0,5,5,10,5,13,10,14,13,10,4,0
UBCV,2015,W,PSYC,312,A,001,History of Psychology,Alan Forbes Kingstone;Lia Kendall;Lia Noelle Kendall,44,73.113636364,19.986292872,92.0,1.0,5,,,,,,,5,10,8,5
UBCV,2016,S,PSYC,333,,951,"Memory: Historical, Clinical and Cognitive Perspectives",Francesco Belardetti;Lia Kendall;Lia Noelle Kendall,77,66.33766234,15.26486367,100.0,14.0,7,8,9,11,7,7,6,6,9,2,5
UBCV,2016,W,PSYC,309,A,901,Cognitive Processes,James Enns;Lia Kendall;Lia Noelle Kendall;Max Bernardo Jativa;Max Jativa,82,70.93902439,11.69609786,93.0,20.0,1,2,8,12,7,12,15,2,12,7,4
UBCV,2016,W,PSYC,312,A,001,History of Psychology,Alan Forbes Kingstone;Lia Kendall;Lia Noelle Kendall,40,76.875,9.936174521,93.0,50.0,0,1,1,1,4,4,3,6,9,8,3
UBCV,2016,W,PSYC,333,,001,"Memory: Historical, Clinical and Cognitive Perspectives",Francesco Belardetti;Jessica Flores;Lia Kendall;Lia Noelle Kendall,112,67.55357143,10.87259493,94.0,42.0,1,16,11,15,11,16,17,7,10,6,2
UBCV,2016,W,PSYC,333,,002,"Memory: Historical, Clinical and Cognitive Perspectives",Francesco Belardetti;Lia Kendall;Lia Noelle Kendall,115,67.17391304,14.42358015,100.0,0.0,6,11,11,20,13,13,8,7,15,5,6
UBCV,2017,W,PSYC,102,,001,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Arezoo Shahnaz;Lia Kendall;Lia Noelle Kendall;Simon Lolliot,346,68.419075145,12.524553752,95.0,0.0,16,26,45,28,43,39,39,40,40,23,7
UBCV,2017,W,PSYC,333,,003,"Memory: Historical, Clinical and Cognitive Perspectives",Janel Fergusson;Janel Lynn Fergusson;Lia Kendall,150,69.866666667,13.106003884,94.0,9.0,10,10,12,9,16,15,16,23,25,10,4
UBCV,2018,W,PSYC,101,,002,Introduction to Biological and Cognitive Psychology,Grace Truong;Lia Kendall;Lia Noelle Kendall;Max Bernardo Jativa;Max Jativa;Nicole Sugden;Steven Barnes;Troy Allen Mcdiarmid;Troy Mcdiarmid,245,68.669387755,13.961337189,92.0,13.0,18,18,18,18,22,30,31,27,30,23,10
UBCV,2018,W,PSYC,309,A,001,Cognitive Processes,Aisha Ghani;Lia Kendall;Oliver Jacobs;Raymond Macneil;Todd Handy,176,74.767045455,11.641170502,96.0,43.0,3,4,9,11,25,16,19,21,30,19,19
UBCV,2018,W,PSYC,312,A,001,History of Psychology,Alan Forbes Kingstone;Lia Kendall,43,80.0,11.322123308,92.0,24.0,1,0,0,2,0,1,3,8,12,9,7
