Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,COMM,192,,205,Management and Organizational Behaviour,Brian van Kessel,50,76.4,86.0,57.0,0,0,2,2,1,5,8,14,13,5,0,77.0,82.0,74.0
UBCV,2023,W,COMM,203,,102,Managing the Employment Relationship,Brian van Kessel,60,72.8,84.0,57.0,0,0,2,5,3,8,23,11,8,0,0,74.0,77.0,70.0
