Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2002,W,MMPE,331,,101,UNIT OPERATIONS,"Klein, Bern",17,69.47,10.87,84,50,17,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,6,2,0,0,,,
UBC,2002,W,MMPE,434,,201,PRECS METL PRCSS,"Klein, Bern",10,72.7,9.82,85,57,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,,,
UBC,2003,W,MINE,331,,101,UNIT OP,"Klein, Bern",13,68.08,11.89,83,44,12,1,0,0,0,0,0,0,0,1,1,0,3,1,0,2,2,1,3,0,0,,,
UBC,2003,W,MINE,338,,201,PROCESS MINERLGY,"Klein, Bern",15,75.93,9.33,90,62,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,2,2,1,,,
UBC,2003,W,MINE,435,,101,PLA PRO DES,"Klein, Bern",12,75.18,12.07,90,50,11,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,2,2,1,,,
UBC,2003,W,MINE,579,,101,RHEO MIN SUS,"Klein, Bern",4,85.75,5.44,90,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,,,
UBC,2005,W,MINE,331,,101,PHYS MINERAL PRC,"Klein, Bern",30,74.77,10.59,92,58,30,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,1,3,4,8,1,,,
UBC,2005,W,MINE,434,,201,PRO PRE MET,"Klein, Bern",14,70.21,21.31,87,0,13,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,4,0,3,2,0,,,
UBC,2005,W,MINE,435,,101,PLA PRO DES,"Klein, Bern",11,74.91,26.24,91,0,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,4,,,
UBC,2006,W,MINE,331,,101,PHYS MINERAL PRC,"Klein, Bern",22,74.73,9.53,89,53,22,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,2,4,4,4,0,,,
UBC,2006,W,MINE,434,,201,PRO PRE MET,"Klein, Bern",10,69.5,12.36,86,41,9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,2,2,2,0,1,0,,,
UBC,2006,W,MINE,435,,101,PLA PRO DES,"Klein, Bern",6,80.67,7.94,90,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,,,
UBC,2009,W,MINE,434,,201,PRO PRE MET,"Klein, Bern",31,72.67,8.96,86,53,30,0,1,0,0,0,0,0,0,0,0,1,3,1,2,7,4,3,7,2,0,,,
UBC,2009,W,MINE,577,,201,PRO PRE MET ORE,"Klein, Bern",17,74.67,7.38,88,63,15,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,2,2,0,,,
UBC,2010,W,MINE,293,,001,SEMINAR,"Klein, Bern",42,,,,,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
UBC,2010,W,MINE,434,,201,PRO PRE MET,"Klein, Bern",26,70.44,7.15,84,54,25,0,1,0,0,0,0,0,0,0,0,1,1,1,5,4,9,1,3,0,0,,,
