Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,COMM,457,,103,Fundamentals of Financial Accounting,Daniel Kong;Scott Sinclair,42,70.30952381,12.568811759,93.0,33.0,2,1,6,3,3,6,4,7,5,3,2
