Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2017,S,EPSE,312,,951,INTRO EXCP CHILD,"Kim, Jenny",28,88.36,4.58,96,80,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14
UBCV,2017,S,EPSE,312,,951,Introduction to the Study of Exceptional Children,Elizabeth Jordan;Jenny Kim,25,88.36,4.581484476,96.0,80.0,,,,,,,,,,,0,0,0,0,0,0,0,0,6,5,14
UBCV,2018,S,EPSE,312,,951,Introduction to the Study of Exceptional Children,Jenny Kim;Mary Heikkila,31,93.258064516,3.326336743,98.0,86.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,27
