Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2014,W,ENGR,359,,101,Microcomputer Engineering,Richard Klukas,30,75.3,11.02395511,90.0,51.0,0,,,,,,,5,8,5,,,,
UBCO,2014,W,ENGR,361,,201,Signals and Communication Systems,Richard Klukas,28,76.57142857,12.45860872,97.0,50.0,0,,,,,,,6,6,,,,,
UBCO,2015,W,APSC,177,,201,Engineering Computation and Instrumentation,Bradley A Reinholz;Bradley Reinholz;Brandon B B Born;Brandon Born;Ehab Ghanem;Iman Aghanejad;Md Rezwan Parvez;Richard Klukas;Richard Worthing;Wilhelm Wenngren,143,69.202797203,15.686434186,99.0,12.0,13,6,9,13,12,16,18,12,27,13,4,,,
UBCO,2015,W,ENGR,303,,101,Engineering Project Management,Gyan Kumar Chhipi Shrestha;Richard Klukas;Vithanapalpita Ruparathna,198,72.47979798,9.282213544,93.0,50.0,0,7,13,17,21,25,27,41,31,15,1,,,
UBCO,2016,W,APSC,177,,201,Engineering Computation and Instrumentation,Bradley A Reinholz;Bradley Reinholz;Ehab Ghanem;Hui Ma;Iman Aghanejad;Masoud Ahmadi;Richard Klukas,265,69.48301887,18.74491583,100.0,7.0,37,18,16,21,20,19,21,25,27,27,34,,,
UBCO,2016,W,APSC,248,,101,Engineering Analysis III,Iman Aghanejad;Mohammad Paknahad;Raja Selvakumar;Richard Klukas,139,68.77697842,16.34680449,100.0,0.0,17,10,11,6,15,15,14,14,15,8,14,,,
UBCO,2017,W,APSC,177,,201,Engineering Computation and Instrumentation,Adebola Adebowale;Adrian Boivin;Anas Chaaban;Bradley A Reinholz;Bradley Reinholz;Ehab Ghanem;Hui Ma;Naomi Fredeen;Naomi Victoria Fredeen;Richard Klukas,146,64.184931507,20.998851668,100.0,1.0,36,10,11,6,11,12,19,7,9,6,19,,,
UBCO,2017,W,APSC,177,,202,Engineering Computation and Instrumentation,Adebola Adebowale;Adrian Boivin;Anas Chaaban;Bradley A Reinholz;Bradley Reinholz;Ehab Ghanem;Hui Ma;Naomi Fredeen;Naomi Victoria Fredeen;Richard Klukas,117,67.273504274,20.467225243,100.0,1.0,16,14,9,11,7,5,10,7,12,11,15,,,
UBCO,2017,W,APSC,248,,101,Engineering Analysis III,Brittney Kerns;Connor Badowich;Iman Aghanejad;Mohammad Paknahad;Richard Klukas;Yang Cao;Yanqi Yu,135,66.822222222,19.023499477,100.0,13.0,23,12,12,12,6,9,8,8,19,11,15,,,
UBCO,2017,W,APSC,248,,102,Engineering Analysis III,Brittney Kerns;Connor Badowich;Iman Aghanejad;Mohammad Paknahad;Raja Selvakumar;Richard Klukas;Yang Cao;Yanqi Yu,173,65.583815029,19.163318079,98.0,0.0,29,13,16,12,11,17,14,17,16,14,14,,,
