Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,STAT,302,,201,Introduction to Probability,Ho Yin Ho;Hoi Yin Eugenia Yu;Yongliang Zhai,105,72.80952381,16.12993827,99.0,0.0,5,10,6,5,8,6,9,17,13,13,13
UBCV,2015,S,STAT,200,,921,Elementary Statistics for Applications,Andy Chun Yin Leung;Chiara Di Gravio;Derek Sin Tat Chiu;Gilberto Alexi Rodriguez-Arelis;Gilberto Rodriguez-Arelis;Ho Yin Ho;Hoi Yin Eugenia Yu;Yung Ming Huang,113,75.13274336,12.36173851,97.0,20.0,5,,,5,9,9,17,13,28,14,8
UBCV,2015,W,STAT,200,,101,Elementary Statistics for Applications,Andy Chun Yin Leung;Bo Chang;Camila Casquilho Resende;Derek Sin Tat Chiu;Elena Shchurenkova;Fan Xu;Gal Av Gay;Grace Hsu;Ho Yin Ho;Hoi Yin Eugenia Yu;Jonathan Agyeman;Jonathan Osei Kwadso Agyeman;Qiong Zhang;Shenyi Pan;Yijun Xie;Yitian Liang;Yiwei Hou,157,71.554140127,16.421684735,99.0,9.0,14,7,7,11,12,16,18,16,21,14,21
UBCV,2015,W,STAT,200,,103,Elementary Statistics for Applications,Andy Chun Yin Leung;Bo Chang;Derek Sin Tat Chiu;Elena Shchurenkova;Fan Xu;Gal Av Gay;Grace Hsu;Ho Yin Ho;Hoi Yin Eugenia Yu;Jonathan Agyeman;Jonathan Osei Kwadso Agyeman;Qiong Zhang;Shenyi Pan;Yijun Xie;Yiwei Hou,342,70.131578947,12.934878506,99.0,1.0,15,19,19,32,45,57,38,34,49,11,23
UBCV,2015,W,STAT,200,,202,Elementary Statistics for Applications,Gal Av Gay;Grace Hsu;Ho Yin Ho;Jonathan Agyeman;Jonathan Osei Kwadso Agyeman;Lang Wu;Melissa Lee;Qiong Zhang;Shenyi Pan;Yijun Xie;Yitian Liang;Yiwei Hou;Yong Dong Ouyang;Zhouqin He,317,67.400630915,16.63001327,99.0,0.0,21,24,31,44,43,29,35,18,27,18,27
UBCV,2016,S,STAT,200,,921,Elementary Statistics for Applications,Curtis Fox;Gilberto Alexi Rodriguez-Arelis;Gilberto Alexi Rodr���Guez Arelis;Gilberto Rodriguez-Arelis;Ho Yin Ho;Hoi Yin Eugenia Yu;Jonathan Agyeman;Jonathan Osei Kwadso Agyeman;Melissa Lee;Rashedul Hoque;Xiaomeng Ju,141,74.07801418,14.32134816,98.0,14.0,6,4,10,8,7,21,13,13,26,17,16
UBCV,2016,W,STAT,300,,101,Intermediate Statistics for Applications,Boyi Hu;Gaitri Yapa;Ho Yin Ho;Matias Salibian-Barrera;Sonja Surjanovic;Tae Yoon Harry Lee;Tae Yoon Lee,139,80.08633094,11.22334654,98.0,50.0,0,6,3,4,6,5,12,17,27,26,33
UBCV,2016,W,STAT,302,,201,Introduction to Probability,Adrian Jones;Curtis Fox;Daniel Hadley;Gong Zhang;Ho Yin Ho;Hoi Yin Eugenia Yu;Shanshan Pi;Yidie Feng,124,70.5483871,17.95855882,100.0,12.0,11,14,9,10,9,10,7,7,16,8,23
UBCV,2016,W,STAT,302,,202,Introduction to Probability,Adrian Jones;Curtis Fox;Daniel Hadley;Edward Kroc;Gong Zhang;Ho Yin Ho;Shanshan Pi;Yidie Feng,110,66.88181818,15.8199339,97.0,29.0,19,8,5,10,15,12,7,8,7,8,11
UBCV,2017,W,STAT,241,,101,Introductory Probability and Statistics,Abdullah Farouk;Harry Sue Wah Joe;Ho Yin Ho;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Wenzheng Zhou,92,72.815217391,14.774442849,95.0,16.0,5,4,5,6,6,10,8,10,21,13,4
