Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,THTR,230,,001,Performance Study I,Chelsea Haberlin;Ryan Gladstone,40,86.575,5.300640987,98.0,74.0,0,0,0,0,0,0,1,0,14,14,11,,,
UBCV,2021,W,THTR,230,,001,Performance Study I,Chelsea Haberlin,40,86.6,,98.0,74.0,,,,,,,,,14,14,11,86.5,90.0,82.0
