Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,POLI,100,,003,Introduction to Politics,Vincent Hopkins,110,75.36,93.0,37.0,4,6,2,4,6,13,9,13,32,13,7,79.0,83.0,70.0
UBCV,2023,W,POLI,405,G,001,Topics in Canadian Politics,Vincent Hopkins,6,82.83,87.0,80.0,0,0,0,0,0,0,0,0,4,2,0,82.0,84.25,81.25
