Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ENGL,200,,004,Principles of Literary Studies,Janice Ho,28,77.6,92.0,46.0,1,0,0,1,2,2,0,10,7,4,1,79.0,82.3,77.5
UBCV,2022,W,ENGL,491,C,003,Senior Honours Seminar,Janice Ho,17,82.4,94.0,65.0,0,0,0,0,1,1,1,3,3,4,4,84.0,87.0,77.0
UBCV,2023,W,ENGL,100,,004,Reading and Writing about Language and Literatures,Janice Ho,29,74.6,88.0,44.0,1,1,0,0,4,4,3,2,5,6,0,75.0,82.0,68.5
UBCV,2023,W,ENGL,200,,004,Principles of Literary Studies,Janice Ho,26,77.5,88.0,67.0,0,0,0,0,1,3,6,5,7,3,0,77.0,82.0,74.0
UBCV,2023,W,ENGL,374,,001,Post-colonial Literature,Janice Ho,39,79.1,93.0,50.0,0,2,1,0,0,4,3,5,13,6,3,81.0,84.0,75.0
UBCV,2023,W,ENGL,546,A,001,Studies in Commonwealth/Post-colonial Literatures,Janice Ho,8,77.6,92.0,22.0,1,0,0,0,0,0,0,0,3,3,1,85.5,88.0,80.0
