Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,GEOG,122,,201,"Geography, Modernity and Globalization",Adriana Disilvestro;Clea Harrison;Erik Post;James Francis Glassman;Nicolo Jimenez;Peter De Montmollin;Priti Narayan;Rachel Stern;Trevor Barnes;Vincent Chireh,144,71.972222222,13.38402369,88.0,0.0,9,2,5,4,12,18,23,24,31,16,0
UBCV,2021,W,GEOG,220,,101,Geopolitics,Clea Harrison;Merje Kuus,64,67.578125,17.779785818,89.0,0.0,6,1,3,4,6,10,12,6,15,1,0
UBCV,2021,W,GEOG,329,,101,Political Geography,Clea Harrison;Philippe Le Billon,85,72.141176471,9.349246139,89.0,34.0,1,4,2,4,5,25,10,11,19,4,0
