Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2009,W,EOSC,454,,201,APPL GEOPHYSICS,"Haber, Eldad",6,89.5,1.87,92,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,
UBC,2009,W,MATH,522,,201,NUMERICAL ANLYS,"Haber, Eldad",7,87.29,2.93,91,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,,,
UBC,2010,W,EOSC,454,,201,APPL GEOPHYSICS,"Haber, Eldad",9,85,6.46,93,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,,,
UBC,2010,W,EOSC,555,B,201,NONL INVRSE THRY,"Haber, Eldad",13,86.08,6.57,100,80,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,,,
UBC,2010,W,MATH,253,,101,MULTIVRBL CALC,"Haber, Eldad",136,67.34,15.37,99,8,126,9,0,0,1,1,0,1,4,3,9,15,15,13,14,14,12,10,13,14,6,,,
UBC,2011,W,MATH,607,D,101,TPCS NUMERIC ANL,"Haber, Eldad",16,84.79,5.94,94,75,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,3,,,
UBC,2012,W,EOSC,350,,101,"ENV,GEOTECH I","Haber, Eldad",43,80.8,10.22,99,58,41,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,9,6,13,5,,,
UBC,2012,W,EOSC,550,,101,LINEAR INV THRY,"Haber, Eldad",7,89.17,5.53,99,84,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,,,
UBC,2012,W,EOSC,555,B,201,NONL INVRSE THRY,"Haber, Eldad",16,87.31,6.18,100,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,10,,,
UBC,2013,W,EOSC,511,,101,"NUM TEC OC,AT&ER","Haber, Eldad",6,90.33,3.83,94,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,,
UBC,2014,W,EOSC,352,,101,GEOP CNTUM DYNCS,"Haber, Eldad",15,76.47,10.2,91,55,15,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,5,1,1,,,
UBC,2014,W,EOSC,550,,201,LINEAR INV THRY,"Haber, Eldad",16,87.94,5.42,90,70,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13,,,
UBC,2014,W,EOSC,555,B,101,NONL INVRSE THRY,"Haber, Eldad",10,85,6.24,90,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,,,
UBC,2015,W,EOSC,454,,201,APPL GEOPHYSICS,"Haber, Eldad",10,85,4.52,93,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,,,
UBC,2015,W,EOSC,555,B,201,NONL INVRSE THRY,"Haber, Eldad",5,87.5,5,90,80,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,,
UBC,2016,W,EOSC,213,,201,CMPTNL MTHD GEOL,"Haber, Eldad",53,75.13,16.04,91,4,49,4,0,0,0,1,0,0,1,2,4,0,0,2,3,5,6,8,8,11,6,,,
UBC,2016,W,EOSC,550,,201,LINEAR INV THRY,"Haber, Eldad",5,91.67,2.89,95,90,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,
UBC,2017,W,EOSC,213,,201,CMPTNL MTHD GEOL,"Haber, Eldad",43,81.93,10.29,93,34,41,1,1,0,0,0,0,0,1,0,1,0,0,0,1,3,3,3,11,9,11,,,
