Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,ECON,101,,002,Principles of Microeconomics,Mikaela Hallett;Mukesh Eswaran;Ratna Shrestha,103,74.359223301,15.134595073,98.0,5.0,4,7,3,5,8,11,10,12,14,14,15
UBCV,2019,W,ECON,316,,001,Intermediate Microeconomics II,Il Myoung Hwang;Il Myoung Sam Hwang;Mikaela Hallett,100,85.14,6.832808553,98.0,62.0,0,0,0,2,1,0,6,7,22,39,23
UBCV,2020,S,ECON,471,,921,Economics of Nonrenewable Resources,Michael Simpson;Mikaela Hallett;Ratna Shrestha,129,80.286821705,10.497167623,96.0,22.0,1,1,2,1,3,13,18,15,24,21,30
