Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2021,S,COSC,222,,001,Data Structures,Ken Chidlow;Nusrat Momo;Pradeep Mahato;Seyyed Hosseini,49,86.734693878,8.521481459,100.0,60.0,0,0,0,1,1,1,1,6,7,11,21,,,
UBCO,2021,S,COSC,320,,101,Analysis of Algorithms,Roozbeh Eslami;Seyyed Hosseini,17,71.823529412,18.15638763,97.0,36.0,2,0,4,0,0,2,0,1,3,1,4,,,
UBCV,2021,W,APSC,160,,202,Introduction to Computation in Engineering Design,Aileen Zhang;Ali Mehrabian;Anindya Roy;Atabak Eghbal;Beibei Xiong;Cristian Sorin Grecu;Dan Jin;Debasish Mohapatra;Deepansha Chhabra;Erfan Taatizadeh;Hamidreza Aftabi;Hendrik Blok;Maia Henriksson-Ward;Mazen Abdelfattah;Meng Wang;Michael Sekatchev;Mohammad Amin Roohi;Seyyed Hosseini;Taeyang Baek;Thomas Dykstra;Yuanpei Gao;Zhenchao Ma,167,80.898203593,15.305182495,100.0,0.0,9,2,2,5,6,9,10,17,25,25,57,,,
UBCO,2021,S,COSC,222,,001,Data Structures,Seyyed Hosseini,49,86.7,,100.0,60.0,,,,,,,,6,7,11,21,88.0,93.0,82.0
UBCO,2021,S,COSC,320,,101,Analysis of Algorithms,Seyyed Hosseini,17,71.8,,97.0,36.0,,,,,,,,,,,,77.0,88.0,58.0
UBCV,2021,W,APSC,160,,202,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini,166,81.3,,100.0,0.0,7,,,,,10,11,17,25,25,57,84.0,92.0,75.3
UBCV,2022,S,CPSC,121,,921,Models of Computation,Seyyed Hosseini,90,86.0,,100.0,45.0,1,0,0,1,1,6,4,8,8,23,38,88.0,93.0,81.3
UBCV,2022,S,CPSC,121,,V01,Models of Computation,Seyyed Hosseini,28,84.1,,96.0,69.0,0,0,0,0,0,1,3,4,4,11,5,85.5,87.0,79.0
UBCV,2022,W,APSC,160,,101,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini,363,83.1,,100.0,0.0,22,2,4,4,6,13,16,24,54,64,154,87.0,93.0,79.0
UBCV,2022,W,APSC,160,,202,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini;Geoffrey Tien,189,81.7,,100.0,0.0,15,1,1,1,5,10,7,10,26,31,82,86.0,93.0,78.0
UBCV,2022,W,APSC,160,,204,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini;Geoffrey Tien,161,81.8,,100.0,7.0,8,0,0,1,5,4,14,18,26,32,53,85.0,90.0,76.0
UBCV,2023,S,CPSC,121,,921,Models of Computation,Seyyed Hosseini,141,83.1,,100.0,31.0,4,0,1,1,3,9,11,17,24,28,43,85.0,92.0,77.0
UBCV,2023,W,APSC,160,,101,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini,394,81.8,,100.0,37.0,47,0,0,1,4,4,16,33,60,70,149,85.5,93.0,77.0
UBCV,2023,W,APSC,160,,202,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Seyyed Hosseini,184,81.0,,100.0,0.0,22,1,1,1,2,2,8,14,24,27,74,86.0,92.3,77.0
UBCV,2023,W,CPSC,121,,101,Models of Computation,Seyyed Hosseini,190,76.5,,100.0,0.0,15,0,2,9,11,21,21,21,32,18,38,78.0,86.0,69.0
