Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,SOCI,310,,208,Canadian Society,Debra Pentecost;Kathrine Hebert,70,62.114285714,24.478646629,92.0,0.0,11,3,7,4,6,8,9,6,9,5,2
