Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,CPSC,310,,101,Introduction to Software Engineering,Ada Yu Ying Li;Anthony Estey;Braxton Hall;Braxton Justice Hall;Brian Neumann;Christopher Satterfield;Cindy Wing Yi Hsu;Felix Grund;Haochen Yu;Harman Gakhal;Lucas Zamprogno;Nicholas Bradley;Shuanglin Cao;Susan Chen;Tassilo Von Gerlach;Xinhong Liu;Yehee Kim;Yi Cheng Ding;Zhenpeng Wu,165,75.763636364,13.686779677,93.0,0.0,9,4,1,11,8,11,21,17,40,32,11
UBCV,2018,W,CPSC,310,,102,Introduction to Software Engineering,Ada Yu Ying Li;Braxton Hall;Braxton Justice Hall;Brian Neumann;Christopher Satterfield;Cindy Wing Yi Hsu;Felix Grund;Haochen Yu;Harman Gakhal;Lucas Zamprogno;Nicholas Bradley;Reid Holmes;Shuanglin Cao;Tassilo Von Gerlach;Xinhong Liu;Yehee Kim;Yi Cheng Ding;Zhenpeng Wu,158,77.791139241,8.586802047,95.0,33.0,1,3,2,4,2,11,26,36,42,27,4
UBCV,2018,W,CPSC,310,,201,Introduction to Software Engineering,Ada Yu Ying Li;Ali Haghani;Arshdeep Ganda;Braxton Hall;Braxton Justice Hall;Chi Zhang;Elisa Baniassad;Felix Grund;Harman Gakhal;Lucas Zamprogno;Nicholas Bradley;Shuanglin Cao;Stanley Zhilong Ye,154,85.045454545,9.538597826,98.0,45.0,1,0,2,3,2,6,10,7,23,34,66
UBCV,2019,S,CPSC,213,,921,Introduction to Computer Systems,Bo Robert Xiao;Braxton Hall;Braxton Justice Hall;Bronwyn Damm;Bronwyn Robin Damm;Gorisha Agarwal;Jeanie Suparman;Kasra Kamal;Maximilian Hnatiuk;Qing Yuan Zheng;Reza Akhavan;Rui Zhang;Sabri Ege Okten;Shreyas Naik;Tarik Eshaq;Vanessa Putnam;Victor Chen;Yi Dian Liu;Zehui Gong;Zixuan Yin,118,70.016949153,15.779453833,100.0,0.0,15,2,4,11,11,12,17,12,15,13,6
UBCV,2019,W,CPSC,310,,101,Introduction to Software Engineering,Ada Yu Ying Li;Arash Haj Shirmohammadi;Bang Chi Duong;Braxton Hall;Braxton Justice Hall;Chi Zhang;Eishan Lawrence;Harman Gakhal;Ivan Zhang;Junsung Yoo;Junze Wu;Kenny Kwan;Lucas Zamprogno;Noa Heyl;Oscar Tu;Reid Holmes;Ruoyu Wang;Syed Ishtiaque Ahmad;Tim Straubinger;Yilan Yan;Yvonne Li,179,82.446927374,8.842010871,97.0,43.0,1,1,3,2,1,13,11,20,39,56,32
UBCV,2019,W,CPSC,310,,201,Introduction to Software Engineering,Bang Chi Duong;Braxton Hall;Braxton Justice Hall;Brian Neumann;Chi Zhang;Cyrielle Meyrueix;Elisa Baniassad;Emily Mecke;Hannah Lin;Ivan Zhang;Junsung Yoo;Junze Wu;Kenny Kwan;Lucas Zamprogno;Noa Heyl;Oscar Tu;Syed Ishtiaque Ahmad;Tommy Tho;Yilan Yan;Zhenpeng Wu,144,86.090277778,10.912822505,100.0,50.0,0,3,1,3,3,5,7,8,15,19,80
UBCV,2020,W,CPSC,310,,101,Introduction to Software Engineering,Akim Ruslanov;Andrew Zulaybar;Arash Haj Shirmohammadi;Arthur De Sousa Marques;Braxton Hall;Braxton Justice Hall;Eishan Lawrence;Elisa Baniassad;Ho Kwan Lam;Jingwen Bai;Junsung Yoo;Lin Han Xiao;Mingxi Lei;Noa Heyl;Ranky Lau;Syed Ishtiaque Ahmad;Tommy Tho;Yehee Kim,293,85.791808874,12.073448217,100.0,0.0,2,13,2,0,4,0,10,14,23,78,147
UBCV,2020,W,CPSC,310,,201,Introduction to Software Engineering,Aviral Saxena;Braxton Hall;Elisa Baniassad;Emili Gubskaya;Ho Kwan Lam;Hung An Tsai;Junsung Yoo;Katharine Kerr;Lin Han Xiao;Mandy Wong;Michelle Gu;Noa Heyl;Samuel Ip;Shizuko Akamoto;Wenyi Liu;Yehee Kim;Yi Xuan Qi;Yiting Hu,139,85.561151079,10.422324915,100.0,50.0,0,6,1,0,1,2,3,9,20,33,64
UBCV,2020,W,CPSC,310,,202,Introduction to Software Engineering,Aviral Saxena;Braxton Hall;Elisa Baniassad;Emili Gubskaya;Ho Kwan Lam;Michelle Gu;Noa Heyl;Samuel Ip;Wenyi Liu;Yehee Kim;Yi Xuan Qi,146,86.835616438,10.032380264,100.0,50.0,0,3,1,1,3,4,4,9,11,32,78
UBCV,2021,W,CPSC,310,,101,Introduction to Software Engineering,Akim Ruslanov;Braxton Hall;Derek Chen;Deyu Liu;Elisa Baniassad;Emili Gubskaya;Erica Choi;Karen Lau;Katharine Kerr;Lirukshman Sundaralingam;Mukund Sundararajan;Noa Heyl;Povel Batth;Shizuko Akamoto;Victor Chen;Yang Mo;Yiyuan Sun,306,86.071895425,8.498103607,100.0,50.0,0,4,0,1,2,8,20,14,44,77,136
UBCV,2021,W,CPSC,310,,201,Introduction to Software Engineering,Ahmad Shuhaib Mehri;Andy Kwan;Braxton Hall;Bronwyn Damm;Derek Chen;Elisa Baniassad;Eric Kuo;Joshua Tillson;Karen Lau;Katharine Kerr;Lily Du;Markus De Medeiros;Megan Thibodeau;Michelle Gu;Noa Heyl;Preet Jayesh Nakrani;Rachit Kumar Malik;Shizuko Akamoto;Tingyu Chen,277,85.516245487,12.608827264,100.0,1.0,8,1,3,4,3,9,8,19,31,56,135
