Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2023,W,INDG,309,,001,Indigenous Perspectives on Health,Peter Hutchinson,30,87.9,96.0,0.0,1,0,0,0,0,0,0,0,2,4,21,91.5,94.0,89.8
UBCO,2023,W,INDG,420,,001,"Indigenous Perspectives on Food, Place, Identity, and Biodiversity",Peter Hutchinson,30,85.1,95.0,60.0,0,0,0,1,0,0,2,2,8,5,12,86.5,90.0,81.3
