Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,JAPN,100,,002,Beginning Japanese IA,Kaori Tanaka;Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,29,74.068965517,19.797061532,95.0,0.0,2,1,2,0,2,5,3,1,2,2,9
UBCV,2020,W,JAPN,101,,008,Beginning Japanese IB,Nicholas Hall;Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,16,78.6875,8.837184695,90.0,60.0,0,0,0,1,2,1,0,1,7,3,1
UBCV,2020,W,JAPN,160,,002,Intensive Beginning Japanese I,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,25,78.48,10.384764481,93.0,50.0,0,1,1,0,1,2,3,1,8,6,2
UBCV,2020,W,JAPN,260,,002,Intensive Beginning Japanese II,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,29,75.517241379,8.757122365,90.0,60.0,0,0,0,4,1,5,5,5,3,4,2
UBCV,2021,S,JAPN,100,,921,Beginning Japanese IA,Kaori Tanaka;Kyoko Hillman;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,28,82.75,10.693109585,96.0,56.0,0,0,1,2,0,1,1,5,4,6,8
UBCV,2021,S,JAPN,100,,952,Beginning Japanese IA,Masumi Abe El-Khoury;Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,16,74.5,22.354716132,93.0,0.0,1,0,0,2,1,1,1,0,3,5,2
UBCV,2021,S,JAPN,101,,922,Beginning Japanese IB,Jacob Teichrib;Kaori Tanaka;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,22,75.545454545,14.391555966,92.0,42.0,1,1,2,2,0,0,2,5,1,5,3
UBCV,2021,W,JAPN,100,,002,Beginning Japanese IA,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,29,79.034482759,7.452146185,94.0,67.0,0,0,0,0,1,4,6,3,8,4,3
UBCV,2021,W,JAPN,100,,021,Beginning Japanese IA,Michiko Suzuki;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,25,72.76,11.741237868,89.0,51.0,0,1,3,2,4,1,1,6,1,6,0
UBCV,2021,W,JAPN,100,,023,Beginning Japanese IA,Michiko Suzuki;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,28,67.892857143,23.735173595,90.0,0.0,6,0,0,1,1,4,4,2,0,9,1
UBCV,2021,W,JAPN,101,,008,Beginning Japanese IB,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,18,77.833333333,11.413356469,94.0,57.0,0,0,2,0,1,2,3,0,6,0,4
UBCV,2021,W,JAPN,160,,002,Intensive Beginning Japanese I,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,16,78.1875,9.860485113,94.0,60.0,0,0,0,2,1,1,1,2,4,4,1
UBCV,2021,W,JAPN,260,,002,Intensive Beginning Japanese II,Noriyuki Kawada;Peifen Hsieh;Rebecca Fuk Hing Chau Choi,21,75.285714286,7.817562645,93.0,63.0,0,0,0,1,3,3,3,4,5,1,1
