Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,ECON,255,,004,Understanding Globalization,Alfredo Ramirez;Carla Colina Cortez;Heng Ju;Nisha Malhotra;Sarhan Hassan;Vasundhara Agarwal,160,81.84375,9.086964106,94.0,23.0,1,1,1,4,1,9,8,26,42,37,30
