Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,KIN,389,,001,Neuromuscular Integration of Human Movement,J Timothy Inglis;Kyle James Johnson;Kyle Johnson;Kyle Missen;Robyn Lynne Mildren;Robyn Mildren,165,73.212121212,17.426076577,96.0,0.0,14,8,9,6,4,11,24,13,35,19,22
UBCV,2019,W,KIN,473,,001,Neuroanatomy of Human Movement,Elizabeth Pasman;Kyle James Johnson;Kyle Johnson;Kyle Missen;Mark Carpenter;Martin Zaback,168,80.375,12.084377751,97.0,50.0,0,3,8,9,10,13,9,25,16,20,55
