Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ARCH,501,,012,Architectural Design Studio II,Golnoush Jalali,11,81.4,88.0,68.0,0,0,0,0,0,1,0,0,7,3,0,82.0,83.5,80.0
UBCV,2022,W,ARCH,520,,008,Architectural Design Studio III,Golnoush Jalali,9,81.8,88.0,74.0,0,0,0,0,0,0,1,1,4,3,0,80.0,86.0,80.0
UBCV,2023,W,ARCH,520,,008,Architectural Design Studio III,Golnoush Jalali,8,80.88,88.0,75.0,0,0,0,0,0,0,2,0,4,2,0,80.0,84.25,78.75
