Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2016,W,HIST,106,,101,Global Environmental History,Henry John;Henry Richard Lawrence John;Meghan E Longstaffe;Meghan Longstaffe;Tina Merrill Loo,106,73.66037736,11.89148298,87.0,2.0,4,2,4,4,7,6,15,31,25,8,0,,,
UBCV,2017,W,HIST,235,,101,History of Canada: Moments that Matter,Claire Oliver;Henry John;Henry Richard Lawrence John;Kaden Jelsing;Kaden Mark Jelsing;Michel Ducharme,107,71.813084112,10.130405234,92.0,43.0,4,1,7,10,8,11,15,26,15,8,2,,,
UBCV,2017,W,HIST,319,,201,"Britain, 1945 to the Present",Henry John;Henry Richard Lawrence John;Joy Dixon,63,74.904761905,11.69189723,90.0,10.0,2,0,0,3,1,5,15,13,17,6,1,,,
UBCV,2018,W,HIST,106,,101,Global Environmental History,Henry John;Henry Richard Lawrence John;Mercedes Miranda Elizabet Peters;Mercedes Peters;Tina Merrill Loo,64,74.3125,9.498329009,90.0,25.0,1,0,0,4,9,6,13,7,21,2,1,,,
UBCV,2018,W,HIST,339,,201,The United States Since 1945: The Limits of Power,Henry John;Henry Richard Lawrence John;Leslie Paris,51,70.843137255,14.626513664,85.0,2.0,2,0,3,1,3,9,16,8,6,3,0,,,
UBCV,2019,W,HIST,339,,101,The United States Since 1945: The Limits of Power,Henry John;Henry Richard Lawrence John;Leslie Paris,63,71.920634921,11.35540455,86.0,14.0,2,0,1,5,4,11,14,10,13,3,0,,,
UBCV,2020,S,HIST,409,,921,U.S. Foreign Relations since 1945,Henry John;Henry Richard Lawrence John;Lara Silver,67,79.253731343,9.109341332,94.0,54.0,0,1,2,1,4,3,10,8,14,20,4,,,
UBCV,2020,W,HIST,105,G,V01,Contemporary Global Issues in Historical Perspective,Henry John;Henry Richard Lawrence John;Pheroze Unwalla;Sanad Tabbaa,70,69.328571429,16.430548985,87.0,0.0,4,1,0,7,7,17,10,7,11,6,0,,,
UBCV,2021,W,HIST,396,,101,Environmental History of North America,Henry John,36,73.916666667,17.444401476,90.0,0.0,2,1,1,1,4,2,3,4,9,7,2,,,
UBCV,2021,W,HIST,396,,101,Environmental History of North America,Henry John,36,75.0,,90.0,0.0,,,,,,,,,9,7,,79.5,84.3,69.5
