Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,ECON,301,,003,Intermediate Microeconomic Analysis I,Anubhav Jha;Wai-Ching Alfred Kong,73,70.465753425,13.405100803,100.0,17.0,2,3,5,9,13,13,6,9,3,3,7
UBCV,2018,W,ECON,421,,002,Introduction to Game Theory and Applications.,Anubhav Jha;John Andrew Graham Fountain;John Fountain,34,70.882352941,16.214031906,96.0,0.0,1,0,1,6,5,6,4,1,3,4,3
UBCV,2018,W,ECON,600,,001,Microeconomics I,Anubhav Jha;Michael Peters,22,83.590909091,6.381961864,95.0,72.0,0,0,0,0,0,0,3,2,6,6,5
UBCV,2019,S,ECON,102,,925,Principles of Macroeconomics,Anichul Khan;Anubhav Jha;Deivis Angeli;Gabriel Brown;Gabriel Moagi Brown,126,72.825396825,18.016916213,100.0,0.0,10,8,8,12,6,10,15,6,15,8,28
UBCV,2019,W,ECON,306,,001,Honours Intermediate Microeconomics II,Anubhav Jha;Michael Peters,11,83.818181818,9.282436984,99.0,70.0,0,0,0,0,0,1,2,0,2,3,3
UBCV,2019,W,ECON,307,,001,Honours Intermediate Macroeconomics II,Anubhav Jha;Jesse Perla,11,90.545454545,3.958879548,97.0,86.0,0,0,0,0,0,0,0,0,0,5,6
UBCV,2019,W,ECON,600,,001,Microeconomics I,Anubhav Jha;Hao Li;Michael Peters,19,76.842105263,8.015700967,94.0,60.0,0,0,0,1,1,2,3,5,4,2,1
UBCV,2020,S,ECON,301,,921,Intermediate Microeconomic Analysis I,Anubhav Jha;Michael Vaney,79,69.835443038,12.208057847,98.0,50.0,0,10,5,12,11,8,7,8,4,9,5
UBCV,2020,W,ECON,600,,001,Microeconomics I,Anubhav Jha;Hao Li;Michael Peters;Shunya Noda,18,81.611111111,14.825014191,98.0,29.0,1,0,0,0,0,1,0,3,4,4,5
UBCV,2020,W,ECON,601,,001,Microeconomics II,Anubhav Jha;Sergei Severinov;Vitor Farinha Luz,15,90.666666667,6.125668088,100.0,83.0,0,0,0,0,0,0,0,0,1,8,6
UBCV,2021,S,ECON,101,,921,Principles of Microeconomics,Anubhav Jha;Gustavo Tovar Albuquerque;Robert Gateman,207,68.077294686,15.997081543,98.0,9.0,23,18,19,15,14,27,15,21,23,18,14
UBCV,2021,W,ECON,304,,002,Honours Intermediate Microeconomic Analysis I,Anubhav Jha;Emrul Hasan;Wei Li,16,75.0,12.398924685,99.0,55.0,0,0,3,0,1,1,1,4,3,2,1
UBCV,2021,W,ECON,305,,001,Honours Intermediate Macroeconomic Analysis I,Anubhav Jha;Giovanni Gallipoli;Henry Siu;Michal Szkup,17,85.117647059,7.007873723,96.0,70.0,0,0,0,0,0,1,0,2,4,6,4
UBCV,2021,W,ECON,306,,001,Honours Intermediate Microeconomics II,Anubhav Jha;Michael Peters,17,77.647058824,11.02803913,95.0,60.0,0,0,0,1,3,2,2,0,2,4,3
UBCV,2021,W,ECON,307,,001,Honours Intermediate Macroeconomics II,Anubhav Jha;Jesse Perla,18,86.944444444,9.619051086,98.0,59.0,0,0,1,0,0,0,0,2,4,2,9
UBCV,2021,W,ECON,316,,001,Intermediate Microeconomics II,Anubhav Jha;Gustavo Tovar Albuquerque;Vitor Farinha Luz,92,80.489130435,11.950901906,100.0,54.0,0,1,3,7,8,3,6,12,11,17,24
