Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,MANU,485,,201,Metal Cutting and Machine Tool Vibrations,Xiaoliang Jin,27,76.9,92.0,52.0,0,1,1,1,4,2,3,1,6,2,6,80.0,86.5,67.5
UBCV,2022,W,MECH,540,E,101,"Emerging Topics in Mechatronics, Manufacturing, Controls, and Automation",Xiaoliang Jin,11,87.9,94.0,68.0,0,0,0,0,0,1,0,0,0,4,6,91.0,92.0,86.5
UBCV,2023,W,MANU,485,,201,Metal Cutting and Machine Tool Vibrations,Xiaoliang Jin,35,72.4,93.0,3.0,2,1,1,3,2,2,6,2,7,4,4,76.5,84.0,67.3
UBCV,2023,W,MECH,540,E,101,"Emerging Topics in Mechatronics, Manufacturing, Controls, and Automation",Xiaoliang Jin,15,89.33,94.0,83.0,0,0,0,0,0,0,0,0,2,4,9,90.0,92.0,88.0
UBCV,2023,W,MECH,698,,001,Seminar,Srikantha Anasavarapu;Mattia Bacca;Jasmin Jelovica;Xiaoliang Jin;Mauricio Ponga de la Torre;Gary Schajer,14,93.5,95.0,92.0,,,,,,,,,,,,93.5,94.25,92.75
UBCV,2023,W,MECH,698,,006,Seminar,Mu Chiao;Xiaoliang Jin,17,87.0,87.0,87.0,,,,,,,,,,,,87.0,87.0,87.0
