Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,S,PSYC,101,,951,Introduction to Biological and Cognitive Psychology,Faith Elizabeth Jabs;Hee Yeon Im;Zahra Kheradmandsaadi,206,72.82038835,12.711499378,92.0,11.0,7,7,7,11,23,29,29,27,28,32,6,,,
UBCV,2021,W,PSYC,101,,007,Introduction to Biological and Cognitive Psychology,Hee Yeon Im;Ianna Folkes;Jeremy Hosking;Miranda Long,323,74.40247678,11.950685162,99.0,35.0,1,19,14,23,35,34,43,33,42,42,37,,,
UBCV,2021,W,PSYC,101,,011,Introduction to Biological and Cognitive Psychology,Bronwen Grocott;Hee Yeon Im;Nikolas Kokan,237,74.869198312,14.332159102,99.0,0.0,7,6,15,17,18,26,24,22,34,39,29,,,
UBCV,2021,S,PSYC,101,,951,Introduction to Biological and Cognitive Psychology,Hee Yeon Im,206,72.8,,92.0,11.0,7,7,7,11,23,29,29,27,28,32,6,74.0,82.0,67.0
UBCV,2021,W,PSYC,101,,007,Introduction to Biological and Cognitive Psychology,Hee Yeon Im,323,74.3,,99.0,35.0,2,19,14,23,34,34,43,33,42,42,37,74.0,83.5,65.0
UBCV,2021,W,PSYC,101,,011,Introduction to Biological and Cognitive Psychology,Hee Yeon Im,237,74.9,,99.0,0.0,7,6,15,17,18,26,24,22,34,39,29,76.0,85.0,66.0
UBCV,2022,W,PSYC,101,,007,Introduction to Biological and Cognitive Psychology,Hee Yeon Im,235,76.6,,100.0,0.0,2,15,11,10,14,22,24,21,43,30,43,79.0,86.0,69.5
UBCV,2022,W,PSYC,101,,011,Introduction to Biological and Cognitive Psychology,Hee Yeon Im,204,77.8,,97.0,3.0,4,5,4,3,10,18,19,20,41,38,42,80.0,85.0,72.0
UBCV,2023,W,PSYC,367,,001,Sensory Systems,Hee Yeon Im,264,78.7,,100.0,12.0,6,21,7,12,10,27,14,17,34,28,78,81.5,92.8,69.0
UBCV,2023,W,PSYC,368,,001,Perceptual Processing,Hee Yeon Im,94,78.8,,100.0,32.0,3,2,3,8,5,6,6,8,11,20,22,82.0,89.0,70.0
