Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,ECON,102,,004,Principles of Macroeconomics,Fern Ramoutar;Ratna Shrestha;Sota Ichiba,269,69.17472119,14.87193943,98.0,0.0,16,25,21,32,13,38,30,19,33,25,17
UBCV,2016,W,ECON,221,,004,Introduction to Strategic Thinking,Adlai Newson;Michael Vaney;Sota Ichiba,59,66.6779661,15.21279031,100.0,11.0,4,8,6,4,4,7,10,3,8,4,1
